"job_id","name","job_title","salary_year_avg","demand_skills"
552322,"AT&T","Associate Director- Data Insights","255829.5","pyspark"
552322,"AT&T","Associate Director- Data Insights","255829.5","excel"
552322,"AT&T","Associate Director- Data Insights","255829.5","tableau"
552322,"AT&T","Associate Director- Data Insights","255829.5","power bi"
552322,"AT&T","Associate Director- Data Insights","255829.5","powerpoint"
552322,"AT&T","Associate Director- Data Insights","255829.5","sql"
552322,"AT&T","Associate Director- Data Insights","255829.5","python"
552322,"AT&T","Associate Director- Data Insights","255829.5","r"
552322,"AT&T","Associate Director- Data Insights","255829.5","azure"
552322,"AT&T","Associate Director- Data Insights","255829.5","databricks"
552322,"AT&T","Associate Director- Data Insights","255829.5","aws"
552322,"AT&T","Associate Director- Data Insights","255829.5","pandas"
552322,"AT&T","Associate Director- Data Insights","255829.5","jupyter"
99305,"Pinterest Job Advertisements","Data Analyst, Marketing","232423.0","sql"
99305,"Pinterest Job Advertisements","Data Analyst, Marketing","232423.0","tableau"
99305,"Pinterest Job Advertisements","Data Analyst, Marketing","232423.0","hadoop"
99305,"Pinterest Job Advertisements","Data Analyst, Marketing","232423.0","r"
99305,"Pinterest Job Advertisements","Data Analyst, Marketing","232423.0","python"
1021647,"Uclahealthcareers","Data Analyst (Hybrid/Remote)","217000.0","oracle"
1021647,"Uclahealthcareers","Data Analyst (Hybrid/Remote)","217000.0","tableau"
1021647,"Uclahealthcareers","Data Analyst (Hybrid/Remote)","217000.0","flow"
1021647,"Uclahealthcareers","Data Analyst (Hybrid/Remote)","217000.0","sql"
1021647,"Uclahealthcareers","Data Analyst (Hybrid/Remote)","217000.0","crystal"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","excel"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","python"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","sql"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","tableau"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","gitlab"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","numpy"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","pandas"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","snowflake"
168310,"SmartAsset","Principal Data Analyst (Remote)","205000.0","go"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","atlassian"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","aws"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","power bi"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","sap"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","jenkins"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","bitbucket"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","azure"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","python"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","sql"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","oracle"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","snowflake"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","tableau"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","confluence"
731368,"Inclusively","Director, Data Analyst - HYBRID","189309.0","jira"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","python"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","confluence"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","jira"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","atlassian"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","bitbucket"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","git"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","r"
310660,"Motional","Principal Data Analyst, AV Performance Analysis","189000.0","sql"
1749593,"SmartAsset","Principal Data Analyst","186000.0","tableau"
1749593,"SmartAsset","Principal Data Analyst","186000.0","python"
1749593,"SmartAsset","Principal Data Analyst","186000.0","sql"
1749593,"SmartAsset","Principal Data Analyst","186000.0","gitlab"
1749593,"SmartAsset","Principal Data Analyst","186000.0","excel"
1749593,"SmartAsset","Principal Data Analyst","186000.0","numpy"
1749593,"SmartAsset","Principal Data Analyst","186000.0","pandas"
1749593,"SmartAsset","Principal Data Analyst","186000.0","snowflake"
1749593,"SmartAsset","Principal Data Analyst","186000.0","go"
387860,"Get It Recruit - Information Technology","ERM Data Analyst","184000.0","sql"
387860,"Get It Recruit - Information Technology","ERM Data Analyst","184000.0","r"
387860,"Get It Recruit - Information Technology","ERM Data Analyst","184000.0","python"
1352513,"A-Line Staffing Solutions","REMOTE Director of Data Analytics","170000.0","sql"
1352513,"A-Line Staffing Solutions","REMOTE Director of Data Analytics","170000.0","python"
1352513,"A-Line Staffing Solutions","REMOTE Director of Data Analytics","170000.0","azure"
1781684,"Robert Half","DTCC Data Analyst","170000.0","excel"
1781684,"Robert Half","DTCC Data Analyst","170000.0","go"
1781684,"Robert Half","DTCC Data Analyst","170000.0","java"
987523,"Kelly Science, Engineering, Technology & Telecom","Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","170000.0","power bi"
987523,"Kelly Science, Engineering, Technology & Telecom","Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","170000.0","sql"
987523,"Kelly Science, Engineering, Technology & Telecom","Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","170000.0","python"
987523,"Kelly Science, Engineering, Technology & Telecom","Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","170000.0","azure"
987523,"Kelly Science, Engineering, Technology & Telecom","Azure Data Python Consultant - contract to HIRE - Citizen or Perm...","170000.0","databricks"
1525451,"Uber","Manager, Data Analyst","167000.0","swift"
1525451,"Uber","Manager, Data Analyst","167000.0","excel"
1525451,"Uber","Manager, Data Analyst","167000.0","tableau"
1525451,"Uber","Manager, Data Analyst","167000.0","looker"
1525451,"Uber","Manager, Data Analyst","167000.0","r"
1525451,"Uber","Manager, Data Analyst","167000.0","python"
1525451,"Uber","Manager, Data Analyst","167000.0","sql"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","tableau"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","sas"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","sql"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","python"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","r"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","sas"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","matlab"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","pandas"
712473,"Get It Recruit - Information Technology","Data Analyst","165000.0","looker"
1246069,"Plexus Resource Solutions","Data Analyst","165000.0","python"
1246069,"Plexus Resource Solutions","Data Analyst","165000.0","mysql"
1246069,"Plexus Resource Solutions","Data Analyst","165000.0","aws"
618890,"CEDARS-SINAI","Principal Data Intelligence Analyst - Cardiac - Remote","163500.0","crystal"
618890,"CEDARS-SINAI","Principal Data Intelligence Analyst - Cardiac - Remote","163500.0","go"
618890,"CEDARS-SINAI","Principal Data Intelligence Analyst - Cardiac - Remote","163500.0","sas"
618890,"CEDARS-SINAI","Principal Data Intelligence Analyst - Cardiac - Remote","163500.0","sas"
618890,"CEDARS-SINAI","Principal Data Intelligence Analyst - Cardiac - Remote","163500.0","tableau"
918213,"DIRECTV","Senior - Data Analyst","160515.0","pyspark"
918213,"DIRECTV","Senior - Data Analyst","160515.0","snowflake"
918213,"DIRECTV","Senior - Data Analyst","160515.0","oracle"
918213,"DIRECTV","Senior - Data Analyst","160515.0","redshift"
918213,"DIRECTV","Senior - Data Analyst","160515.0","aws"
918213,"DIRECTV","Senior - Data Analyst","160515.0","sql"
918213,"DIRECTV","Senior - Data Analyst","160515.0","python"
918213,"DIRECTV","Senior - Data Analyst","160515.0","scala"
918213,"DIRECTV","Senior - Data Analyst","160515.0","r"
918213,"DIRECTV","Senior - Data Analyst","160515.0","mysql"
918213,"DIRECTV","Senior - Data Analyst","160515.0","postgresql"
918213,"DIRECTV","Senior - Data Analyst","160515.0","couchbase"
918213,"DIRECTV","Senior - Data Analyst","160515.0","azure"
918213,"DIRECTV","Senior - Data Analyst","160515.0","databricks"
918213,"DIRECTV","Senior - Data Analyst","160515.0","visio"
918213,"DIRECTV","Senior - Data Analyst","160515.0","cognos"
918213,"DIRECTV","Senior - Data Analyst","160515.0","ssis"
918213,"DIRECTV","Senior - Data Analyst","160515.0","tableau"
918213,"DIRECTV","Senior - Data Analyst","160515.0","linux"
918213,"DIRECTV","Senior - Data Analyst","160515.0","airflow"
918213,"DIRECTV","Senior - Data Analyst","160515.0","watson"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","sas"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","ssrs"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","power bi"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","azure"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","sql server"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","sas"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","r"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","python"
182813,"Get It Recruit - Information Technology","Principal Data Analyst","160000.0","sql"
475626,"Realtime Recruitment","Principal Data Analyst","160000.0","power bi"
783771,"Robert Half","SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","160000.0","sql"
783771,"Robert Half","SQL DEVELOPER / DATA ANALYST (Insurance industry Experience) ...","160000.0","java"
475626,"Realtime Recruitment","Principal Data Analyst","160000.0","snowflake"
475626,"Realtime Recruitment","Principal Data Analyst","160000.0","looker"
266799,"Uber","Applied Scientist - Maps","157500.0","sql"
266799,"Uber","Applied Scientist - Maps","157500.0","python"
266799,"Uber","Applied Scientist - Maps","157500.0","r"
266799,"Uber","Applied Scientist - Maps","157500.0","spark"
485388,"Edgewater Federal Solutions, Inc.","System Data Analyst","157500.0","sql"
485388,"Edgewater Federal Solutions, Inc.","System Data Analyst","157500.0","go"
485388,"Edgewater Federal Solutions, Inc.","System Data Analyst","157500.0","oracle"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","sql"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","datarobot"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","looker"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","python"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","r"
25761,"CaptivateIQ","Data Analyst - Remote","155485.5","tableau"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","python"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","scala"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","java"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","redshift"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","tableau"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","snowflake"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","spark"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","sql"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","hadoop"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","c++"
105157,"Motion Recruitment","Lead Data Analyst","155000.0","airflow"
795614,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","sql"
795614,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","excel"
795614,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","looker"
795614,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","tableau"
565646,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","sql"
565646,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","hadoop"
565646,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","excel"
565646,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","tableau"
565646,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","looker"
795614,"Zscaler","Staff Business Data Analyst (Remote U.S. OK)","152625.0","hadoop"
540057,"Rocket Money","Lead Data Analyst, Growth (Remote)","152500.0","looker"
540057,"Rocket Money","Lead Data Analyst, Growth (Remote)","152500.0","sql"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","go"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","r"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","sql"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","alteryx"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","databricks"
72957,"US Patent and Trademark Office","Management & Program Analyst (Data Analytics)","152221.5","tableau"
456042,"Get It Recruit - Healthcare","Data Analyst","151500.0","sql"
456042,"Get It Recruit - Healthcare","Data Analyst","151500.0","python"
456042,"Get It Recruit - Healthcare","Data Analyst","151500.0","r"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","nosql"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","vba"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","oracle"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","hadoop"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","excel"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","tableau"
591850,"Patterned Learning AI","Mid-Level Data BI Analyst","150000.0","sql"
73304,"Patterned Learning AI","Mid-Level Data Analyst","150000.0","sheets"
73304,"Patterned Learning AI","Mid-Level Data Analyst","150000.0","excel"
73304,"Patterned Learning AI","Mid-Level Data Analyst","150000.0","tableau"
73304,"Patterned Learning AI","Mid-Level Data Analyst","150000.0","sql"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","db2"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","vba"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","sas"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","oracle"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","hadoop"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","tableau"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","microstrategy"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","sas"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","spss"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","r"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","excel"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","sql"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","nosql"
1402149,"Edward Jones","Lead Data Analyst - Retirement Product Management","148238.5","python"
1694004,"EXL Service","Manager - Data Analyst","147285.0","excel"
1694004,"EXL Service","Manager - Data Analyst","147285.0","sql"
1694004,"EXL Service","Manager - Data Analyst","147285.0","python"
1694004,"EXL Service","Manager - Data Analyst","147285.0","sas"
1694004,"EXL Service","Manager - Data Analyst","147285.0","t-sql"
1694004,"EXL Service","Manager - Data Analyst","147285.0","snowflake"
1694004,"EXL Service","Manager - Data Analyst","147285.0","hadoop"
1694004,"EXL Service","Manager - Data Analyst","147285.0","sas"
1694004,"EXL Service","Manager - Data Analyst","147285.0","ssis"
479485,"Level","Data Analyst","145000.0","aws"
479485,"Level","Data Analyst","145000.0","golang"
479485,"Level","Data Analyst","145000.0","r"
479485,"Level","Data Analyst","145000.0","python"
479485,"Level","Data Analyst","145000.0","sql"
479485,"Level","Data Analyst","145000.0","elasticsearch"
479485,"Level","Data Analyst","145000.0","kubernetes"
479485,"Level","Data Analyst","145000.0","looker"
479485,"Level","Data Analyst","145000.0","scikit-learn"
479485,"Level","Data Analyst","145000.0","pandas"
479485,"Level","Data Analyst","145000.0","gcp"
479485,"Level","Data Analyst","145000.0","bigquery"
405581,"CyberCoders","Data Analyst","145000.0","r"
405581,"CyberCoders","Data Analyst","145000.0","javascript"
405581,"CyberCoders","Data Analyst","145000.0","c++"
405581,"CyberCoders","Data Analyst","145000.0","python"
405581,"CyberCoders","Data Analyst","145000.0","power bi"
405581,"CyberCoders","Data Analyst","145000.0","qlik"
405581,"CyberCoders","Data Analyst","145000.0","tableau"
1329162,"Hire With Jarvis","Data Analyst - up to 160K+","145000.0","power bi"
1329162,"Hire With Jarvis","Data Analyst - up to 160K+","145000.0","excel"
1329162,"Hire With Jarvis","Data Analyst - up to 160K+","145000.0","tableau"
405581,"CyberCoders","Data Analyst","145000.0","java"
1329162,"Hire With Jarvis","Data Analyst - up to 160K+","145000.0","sql"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","sql"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","r"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","sas"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","excel"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","tableau"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","power bi"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","sas"
712558,"ALTA IT Services","Data Scientist Analyst","145000.0","python"
1090975,"Uber","Data Analyst","140500.0","tableau"
1090975,"Uber","Data Analyst","140500.0","excel"
1090975,"Uber","Data Analyst","140500.0","swift"
1090975,"Uber","Data Analyst","140500.0","sql"
1090975,"Uber","Data Analyst","140500.0","python"
1090975,"Uber","Data Analyst","140500.0","r"
1090975,"Uber","Data Analyst","140500.0","looker"
149006,"Insight Global","People Data Analyst","140500.0","sql"
149006,"Insight Global","People Data Analyst","140500.0","oracle"
149006,"Insight Global","People Data Analyst","140500.0","python"
1049000,"Sisense","Sr. Data Analyst","140000.0","sql"
1049000,"Sisense","Sr. Data Analyst","140000.0","r"
1049000,"Sisense","Sr. Data Analyst","140000.0","snowflake"
762220,"IT Pros","Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","bigquery"
762220,"IT Pros","Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","power bi"
762220,"IT Pros","Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote","140000.0","qlik"
1049000,"Sisense","Sr. Data Analyst","140000.0","python"
208403,"Insight Global","Data Manager","140000.0","nosql"
1300702,"Revolut","Data Analyst (Product Data Analyst)","139000.0","sql"
1300702,"Revolut","Data Analyst (Product Data Analyst)","139000.0","python"
1300702,"Revolut","Data Analyst (Product Data Analyst)","139000.0","scala"
1300702,"Revolut","Data Analyst (Product Data Analyst)","139000.0","java"
1300702,"Revolut","Data Analyst (Product Data Analyst)","139000.0","c++"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","nosql"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","snowflake"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","javascript"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","sql"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","tableau"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","phoenix"
388392,"United Services Automobile Association","Digital Marketing Data Analyst (Hybrid)","138640.0","hadoop"
1482852,"Overmind","Data Analyst","138500.0","sql"
1482852,"Overmind","Data Analyst","138500.0","python"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","power bi"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","dax"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","azure"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","sql server"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","nosql"
350382,"Get It Recruit - Information Technology","Lead I - Power BI Data Analyst","138000.0","sql"
835092,"Insight Global, Inc.","Secret Data Analyst Remote / Telecommute Jobs","137500.0","sharepoint"
740073,"WhiteCrow","Data Analytics Manager","137000.0","excel"
740073,"WhiteCrow","Data Analytics Manager","137000.0","powerpoint"
777802,"Robert Half","Lead Data Analyst / SQL Developer","135000.0","c"
777802,"Robert Half","Lead Data Analyst / SQL Developer","135000.0","go"
777802,"Robert Half","Lead Data Analyst / SQL Developer","135000.0","sql"
777802,"Robert Half","Lead Data Analyst / SQL Developer","135000.0","sql server"
777802,"Robert Half","Lead Data Analyst / SQL Developer","135000.0","python"
513988,"Get It Recruit - Hospitality","Data Analyst - Advanced Analytics","135000.0","sas"
513988,"Get It Recruit - Hospitality","Data Analyst - Advanced Analytics","135000.0","sas"
513988,"Get It Recruit - Hospitality","Data Analyst - Advanced Analytics","135000.0","r"
513988,"Get It Recruit - Hospitality","Data Analyst - Advanced Analytics","135000.0","python"
513988,"Get It Recruit - Hospitality","Data Analyst - Advanced Analytics","135000.0","sql"
479965,"InvestM Technology LLC","Data Analyst","135000.0","power bi"
1326467,"EPIC Brokers","Data Analyst","135000.0","excel"
479965,"InvestM Technology LLC","Data Analyst","135000.0","sql"
479965,"InvestM Technology LLC","Data Analyst","135000.0","excel"
311931,"SoftDev Incorporated","Data Analyst III","132500.0","sheets"
311931,"SoftDev Incorporated","Data Analyst III","132500.0","r"
311931,"SoftDev Incorporated","Data Analyst III","132500.0","python"
311931,"SoftDev Incorporated","Data Analyst III","132500.0","sql"
990420,"Get It Recruit - Information Technology","Data Insights Analyst III","132500.0","r"
990420,"Get It Recruit - Information Technology","Data Insights Analyst III","132500.0","python"
262837,"Osmind","Quantitative Scientist (Remote)","132500.0","sql"
262837,"Osmind","Quantitative Scientist (Remote)","132500.0","python"
262837,"Osmind","Quantitative Scientist (Remote)","132500.0","r"
990420,"Get It Recruit - Information Technology","Data Insights Analyst III","132500.0","sql"
990420,"Get It Recruit - Information Technology","Data Insights Analyst III","132500.0","tableau"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","python"
1531276,"Alpha Silicon","System Data Analyst","130000.0","flow"
1531276,"Alpha Silicon","System Data Analyst","130000.0","sheets"
1531276,"Alpha Silicon","System Data Analyst","130000.0","python"
1531276,"Alpha Silicon","System Data Analyst","130000.0","sql"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","jira"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","flow"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","visio"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","dax"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","power bi"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","tableau"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","excel"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","snowflake"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","aws"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","azure"
92703,"Launch Consulting Group","Sr. Data Analyst","130000.0","sql"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","sql"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","r"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","sql server"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","excel"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","tableau"
1686779,"Get It Recruit - Information Technology","Data Insights Manager","130000.0","power bi"
21451,"ApTask","Data Analyst must have telecom domain experince","130000.0","sheets"
21451,"ApTask","Data Analyst must have telecom domain experince","130000.0","python"
21451,"ApTask","Data Analyst must have telecom domain experince","130000.0","sql"
21451,"ApTask","Data Analyst must have telecom domain experince","130000.0","flow"
1209798,"Doximity","Data Analyst","130000.0","git"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","sql"
1209798,"Doximity","Data Analyst","130000.0","unix"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","databricks"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","python"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","r"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","tableau"
1209798,"Doximity","Data Analyst","130000.0","sql"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","snowflake"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","redshift"
1209798,"Doximity","Data Analyst","130000.0","python"
1209798,"Doximity","Data Analyst","130000.0","spark"
1209798,"Doximity","Data Analyst","130000.0","pandas"
1209798,"Doximity","Data Analyst","130000.0","numpy"
447569,"Kforce Technology Staffing","Lead Data Analyst","130000.0","aws"
1209798,"Doximity","Data Analyst","130000.0","github"
1566076,"Lonza","Manager, Data Analytics (Bioscience) - Remote","129000.0","power bi"
1566076,"Lonza","Manager, Data Analytics (Bioscience) - Remote","129000.0","python"
1148444,"Acorns","Data Analyst","127000.0","outlook"
1791785,"Cash App","Marketing Data Analyst (Remote)","127000.0","go"
1791785,"Cash App","Marketing Data Analyst (Remote)","127000.0","sql"
1791785,"Cash App","Marketing Data Analyst (Remote)","127000.0","twilio"
1791785,"Cash App","Marketing Data Analyst (Remote)","127000.0","c"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","sas"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","r"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","sas"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","tableau"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","spss"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","python"
592669,"ICF","Behavioral Health Data Analyst- REMOTE","126452.0","sql"
116211,"UnitedHealthcare","Sr Data Analyst - Remote","126000.0","ssis"
116211,"UnitedHealthcare","Sr Data Analyst - Remote","126000.0","sql"
116211,"UnitedHealthcare","Sr Data Analyst - Remote","126000.0","sql server"
116211,"UnitedHealthcare","Sr Data Analyst - Remote","126000.0","ssrs"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","sas"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","aws"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","sas"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","r"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","python"
502626,"UnitedHealth Group","Sr Data Analyst, Consultant - Client Facing - Remote","126000.0","sql"
1735665,"USAA","Mid-Level Decision Science Analyst","125930.0","sas"
1735665,"USAA","Mid-Level Decision Science Analyst","125930.0","phoenix"
1735665,"USAA","Mid-Level Decision Science Analyst","125930.0","sas"
1735665,"USAA","Mid-Level Decision Science Analyst","125930.0","sql"
748965,"Uber","Strategy and Data Analyst, Sustainability","125500.0","sql"
748965,"Uber","Strategy and Data Analyst, Sustainability","125500.0","go"
748965,"Uber","Strategy and Data Analyst, Sustainability","125500.0","r"
748965,"Uber","Strategy and Data Analyst, Sustainability","125500.0","python"
595967,"Starbridge Partners","Data Science Analyst 2 (Pop Health)","125000.0","sas"
1216840,"hims & hers","Data Analyst, Operations (Remote)","125000.0","postgresql"
595967,"Starbridge Partners","Data Science Analyst 2 (Pop Health)","125000.0","r"
595967,"Starbridge Partners","Data Science Analyst 2 (Pop Health)","125000.0","python"
595967,"Starbridge Partners","Data Science Analyst 2 (Pop Health)","125000.0","sql"
